# DESI r-cam throughput
# https://desi.lbl.gov/svn/code/desimodel
# The DESI throughput file has three kinds of transmission
# throughput, extinction, and fiberinput
# see https://desimodel.readthedocs.io/en/latest/throughput.html
# Here we only consider throughput
# wavelength (nm) throughput
3.533000000000000114e+02 1.011078917589110643e-01
3.533100000000000023e+02 1.011617653773367737e-01
3.533199999999999932e+02 1.012156031898455988e-01
3.533299999999999841e+02 1.012694053569665742e-01
3.533399999999999750e+02 1.013231720395818408e-01
3.533499999999999659e+02 1.013769033989256330e-01
3.533599999999999568e+02 1.014305995965848473e-01
3.533699999999999477e+02 1.014842607944981961e-01
3.533799999999999386e+02 1.015378871549561940e-01
3.533899999999999295e+02 1.015914788406007130e-01
3.533999999999999204e+02 1.016450360144251219e-01
3.534099999999999113e+02 1.016985588397732870e-01
3.534199999999999022e+02 1.017520474803399744e-01
3.534299999999998931e+02 1.018055021001703503e-01
3.534399999999998840e+02 1.018589228636594540e-01
3.534499999999998749e+02 1.019123099355522255e-01
3.534599999999998658e+02 1.019656634809434220e-01
3.534699999999998568e+02 1.020189836652765636e-01
3.534799999999998477e+02 1.020722706543445296e-01
3.534899999999998386e+02 1.021255246142888928e-01
3.534999999999998295e+02 1.021787457115994752e-01
3.535099999999998204e+02 1.022319341131145143e-01
3.535199999999998113e+02 1.022850899860199003e-01
3.535299999999998022e+02 1.023382134978493702e-01
3.535399999999997931e+02 1.023913048164839107e-01
3.535499999999997840e+02 1.024443641101515368e-01
3.535599999999997749e+02 1.024973915474272218e-01
3.535699999999997658e+02 1.025503872972323843e-01
3.535799999999997567e+02 1.026033515288345965e-01
3.535899999999997476e+02 1.026562844118476814e-01
3.535999999999997385e+02 1.027091861162308661e-01
3.536099999999997294e+02 1.027620568122890876e-01
3.536199999999997203e+02 1.028148966706723122e-01
3.536299999999997112e+02 1.028677058623754387e-01
3.536399999999997021e+02 1.029204845587380068e-01
3.536499999999996930e+02 1.029732329314438921e-01
3.536599999999996840e+02 1.030259511525210836e-01
3.536699999999996749e+02 1.030786393943413232e-01
3.536799999999996658e+02 1.031312978296199945e-01
3.536899999999996567e+02 1.031839266314155679e-01
3.536999999999996476e+02 1.032365259731297530e-01
3.537099999999996385e+02 1.032890960285068466e-01
3.537199999999996294e+02 1.033416369716335242e-01
3.537299999999996203e+02 1.033941489769387989e-01
3.537399999999996112e+02 1.034466322191936183e-01
3.537499999999996021e+02 1.034990868735103098e-01
3.537599999999995930e+02 1.035515131153428442e-01
3.537699999999995839e+02 1.036039111204862251e-01
3.537799999999995748e+02 1.036562810650762528e-01
3.537899999999995657e+02 1.037086231255892749e-01
3.537999999999995566e+02 1.037609374788418942e-01
3.538099999999995475e+02 1.038132243019909279e-01
3.538199999999995384e+02 1.038654837725326435e-01
3.538299999999995293e+02 1.039177160683031342e-01
3.538399999999995202e+02 1.039699213674773054e-01
3.538499999999995111e+02 1.040220998485693743e-01
3.538599999999995021e+02 1.040742516904320375e-01
3.538699999999994930e+02 1.041263770722563597e-01
3.538799999999994839e+02 1.041784761735716491e-01
3.538899999999994748e+02 1.042305491742450130e-01
3.538999999999994657e+02 1.042825962544811913e-01
3.539099999999994566e+02 1.043346175948222099e-01
