# CTIO DECam transmission (instrument+atmosphere)
# 	wavelength[nm] Thoughput
539.500000 0.656510
540.000000 0.654960
540.500000 0.656420
541.000000 0.657670
541.500000 0.659070
542.000000 0.660450
542.500000 0.664850
543.000000 0.669250
543.500000 0.673440
544.000000 0.677850
544.500000 0.655600
545.000000 0.633280
545.500000 0.610880
546.000000 0.588550
546.500000 0.505180
547.000000 0.421900
547.500000 0.338380
548.000000 0.254880
548.500000 0.203470
549.000000 0.152000
549.500000 0.100520
550.000000 0.049000
550.500000 0.039500
551.000000 0.030000
551.500000 0.020490
552.000000 0.010990
552.500000 0.008870
553.000000 0.006760
553.500000 0.004640
554.000000 0.002530
554.500000 0.002130
555.000000 0.001740
555.500000 0.001340
556.000000 0.000950
556.500000 0.000850
557.000000 0.000750
557.500000 0.000650
558.000000 0.000550
558.500000 0.000510
